hotel_id,city_id,city,hotel_name,score,description,url,latitude,longitude
279,6,Paris,Hôtel Victoria Châtelet,3.0,Avenue Victoria,https://www.booking.com/search.html?ss=Hôtel+Victoria+Châtelet,48.8578252,2.3467061
280,6,Paris,Hôtel Britannique,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Britannique,48.8582914,2.3464129
281,6,Paris,Hôtel des Olympiades,1.0,Square de Clignancourt,https://www.booking.com/search.html?ss=Hôtel+des+Olympiades,48.8936639,2.3472231
282,6,Paris,Hôtel Regina,3.0,Place des Pyramides,https://www.booking.com/search.html?ss=Hôtel+Regina,48.8637204,2.3325149
283,6,Paris,Hôtel Louvre Piémont,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Louvre+Piémont,48.8648474,2.3365286
284,6,Paris,Hôtel Normandy,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Normandy,48.8640595,2.3341241
285,6,Paris,Louvre Saint-Anne,3.0,Non renseigné,https://www.booking.com/search.html?ss=Louvre+Saint-Anne,48.8664704,2.3357313
286,6,Paris,Opéra Maintenon,2.0,Non renseigné,https://www.booking.com/search.html?ss=Opéra+Maintenon,48.8667958,2.3359208
287,6,Paris,Hôtel de l'Exposition - Tour Eiffel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+l'Exposition+-+Tour+Eiffel,48.8487988,2.2881308
288,6,Paris,Londres Saint-Honoré,3.0,Non renseigné,https://www.booking.com/search.html?ss=Londres+Saint-Honoré,48.865096,2.3319535
289,6,Paris,Hôtel Brighton,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Brighton,48.864871,2.3290782
290,6,Paris,Meliã Vendôme,4.0,Non renseigné,https://www.booking.com/search.html?ss=Meliã+Vendôme,48.8667891,2.3258372
291,6,Paris,Hôtel Opera Richepanse,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Opera+Richepanse,48.8686996,2.3252245
292,6,Paris,Hôtel d'Aubusson,5.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+d'Aubusson,48.8547614,2.3395044
293,6,Paris,Ivry Bar,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ivry+Bar,48.8105676,2.3884401
294,6,Paris,Hôtel France d'Antin,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+France+d'Antin,48.8692604,2.3339332
295,6,Paris,Hollmann in Paris,3.0,Quai d'Anjou,https://www.booking.com/search.html?ss=Hollmann+in+Paris,48.8512172,2.3598878
296,6,Paris,Le Gabriel,3.0,Boulevard des Frères Voisin,https://www.booking.com/search.html?ss=Le+Gabriel,48.8277692,2.273363
297,6,Paris,Folkestone Opéra,3.0,Rue de Castellane,https://www.booking.com/search.html?ss=Folkestone+Opéra,48.8722043,2.3250526
298,6,Paris,Sydney Opéra,3.0,Non renseigné,https://www.booking.com/search.html?ss=Sydney+Opéra,48.8734124,2.3240936
299,6,Paris,Prince de Galles,5.0,33 Avenue George V,https://www.booking.com/search.html?ss=Prince+de+Galles,48.8691274,2.3007665
300,6,Paris,Hôtel Jeanne d'Arc,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Jeanne+d'Arc,48.8555439,2.3632131
301,6,Paris,Hôtel Turenne,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Turenne,48.8550844,2.3634743
302,6,Paris,Hôtel Saint-Louis Marais,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Saint-Louis+Marais,48.8523982,2.3636825
303,6,Paris,Les Bains Paris,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Bains+Paris,48.8639041,2.3519964
304,6,Paris,Hôtel Marais Grands Boulevards,3.0,Boulevard de Sébastopol,https://www.booking.com/search.html?ss=Hôtel+Marais+Grands+Boulevards,48.86876,2.3541629
305,6,Paris,Hôtel du Plat d'Étain,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+du+Plat+d'Étain,48.8684818,2.3557047
306,6,Paris,Hôtel Paix République,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Paix+République,48.8682453,2.3616905
307,6,Paris,Miramar,3.0,Non renseigné,https://www.booking.com/search.html?ss=Miramar,48.8422964,2.3202462
308,6,Paris,Timhotel Montparnasse,3.0,Non renseigné,https://www.booking.com/search.html?ss=Timhotel+Montparnasse,48.8430653,2.3214055
309,6,Paris,Printania,3.0,Non renseigné,https://www.booking.com/search.html?ss=Printania,48.8644007,2.3662811
310,6,Paris,Hôtel la Résidence du Roy,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+la+Résidence+du+Roy,48.8657827,2.3089125
311,6,Paris,Les Rives Oceanik,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Rives+Oceanik,48.8442494,2.3422817
312,6,Paris,Résidence Chlorophylle,3.0,Non renseigné,https://www.booking.com/search.html?ss=Résidence+Chlorophylle,48.8063844,2.3261848
313,6,Paris,Campanile Paris Sud,3.0,Non renseigné,https://www.booking.com/search.html?ss=Campanile+Paris+Sud,48.8053144,2.325767
314,6,Paris,Hôtel Saint-Paul Rive Gauche,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Saint-Paul+Rive+Gauche,48.8496648,2.3402192
315,6,Paris,Hipotel Paris Voltaire Bastille,3.0,Boulevard Voltaire,https://www.booking.com/search.html?ss=Hipotel+Paris+Voltaire+Bastille,48.8573223,2.3805565
316,6,Paris,Hôtel Taylor,3.0,Rue Taylor,https://www.booking.com/search.html?ss=Hôtel+Taylor,48.8695299,2.3591713
317,6,Paris,Hôtel Boissière,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Boissière,48.8921088,2.2932553
318,6,Paris,One by the Five,3.0,Non renseigné,https://www.booking.com/search.html?ss=One+by+the+Five,48.8378056,2.3463754
319,6,Paris,Voco Porte de Clichy,3.0,Non renseigné,https://www.booking.com/search.html?ss=Voco+Porte+de+Clichy,48.8977239,2.3105703
320,6,Paris,ibis Paris Porte de Clichy Centre,3.0,Boulevard Victor Hugo,https://www.booking.com/search.html?ss=ibis+Paris+Porte+de+Clichy+Centre,48.8971582,2.3097355
321,6,Paris,Holiday Inn : Gare de L'est,4.0,Non renseigné,https://www.booking.com/search.html?ss=Holiday+Inn+:+Gare+de+L'est,48.8758629,2.358998
322,6,Paris,Artus Hotel,4.0,Rue de Buci,https://www.booking.com/search.html?ss=Artus+Hotel,48.8534652,2.3360798
323,6,Paris,Hôtel Beauchamps,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Beauchamps,48.870887,2.3092693
324,6,Paris,Hôtel du Rond-Point des Champs-Élysées,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+du+Rond-Point+des+Champs-Élysées,48.8704088,2.3106942
325,6,Paris,Hôtel Mathis Élysées,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Mathis+Élysées,48.8700445,2.3113231
326,6,Paris,Le 123 Elysées,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+123+Elysées,48.8731008,2.3097181
327,6,Paris,Hôtel Élysées 8,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Élysées+8,48.8730746,2.3180911
328,6,Paris,Royal Madeleine,3.0,Non renseigné,https://www.booking.com/search.html?ss=Royal+Madeleine,48.8729256,2.3237568
329,6,Paris,Hôtel Opal,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Opal,48.8722936,2.3258193
330,6,Paris,Le 12 Paris,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+12+Paris,48.877155,2.3220451
331,6,Paris,Vintage Hostel Gare du Nord,3.0,Rue de Dunkerque,https://www.booking.com/search.html?ss=Vintage+Hostel+Gare+du+Nord,48.8817197,2.3472812
332,6,Paris,Hôtel Berne Opéra,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Berne+Opéra,48.8818743,2.3221457
333,6,Paris,Hôtel Exe Paris Centre,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Exe+Paris+Centre,48.8784319,2.3268251
334,6,Paris,Grand Hôtel du Havre,3.0,Non renseigné,https://www.booking.com/search.html?ss=Grand+Hôtel+du+Havre,48.8765921,2.3270551
335,6,Paris,Hôtel Phileas,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Phileas,48.876879,2.3270689
336,6,Paris,Hôtel de Dieppe,2.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+Dieppe,48.8767937,2.3270652
337,6,Paris,Hôtel Alizé Montmartre,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Alizé+Montmartre,48.8837078,2.3286418
338,6,Paris,Hilton Paris La Defense,4.0,Place de la Défense,https://www.booking.com/search.html?ss=Hilton+Paris+La+Defense,48.8928428,2.2382885
339,6,Paris,Pley Hotel,4.0,Non renseigné,https://www.booking.com/search.html?ss=Pley+Hotel,48.8756281,2.3041375
